,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
203738,203738,Solving the FrozenLake environment from OpenAI gym using Value Iteration,,1,Diganta Kalita,Analytics Vidhya,2019,11,28,6,156.0,https://medium.com/analytics-vidhya/solving-the-frozenlake-environment-from-openai-gym-using-value-iteration-5a078dffe438,https://medium.com/@digankate26,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
203784,203784,SPORTS ANALYTICS: AI in sports!,"We all LOVE sports, Sports is something exciting thing created by",1,Sudeep Nellur,Analytics Vidhya,2020,2,19,7,3.0,https://medium.com/analytics-vidhya/sports-analytics-ai-in-sports-5ea645d2e0af,https://medium.com/@Jairus313.ai,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
203891,203891,Stretched Exponential Decay function for Epsilon Greedy Algorithm,,1,subbiah natarajan,Analytics Vidhya,2020,5,3,4,1.0,https://medium.com/analytics-vidhya/stretched-exponential-decay-function-for-epsilon-greedy-algorithm-98da6224c22f,https://medium.com/@nsubbia,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
203976,203976,Take a peek at Deep Reinforcement Learning for NLP,,1,Aditya Tiwari,Analytics Vidhya,2019,9,27,6,166.0,https://medium.com/analytics-vidhya/take-a-peek-at-deep-reinforcement-learning-for-nlp-a8e37fbd7640,https://medium.com/@adityatiwari527,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204077,204077,TF-Agents: A Flexible Reinforcement Learning Library for TensorFlow with example code implementation of Soft,,1,Ujwal Tewari,Analytics Vidhya,2019,8,2,4,359.0,https://medium.com/analytics-vidhya/tf-agents-a-flexible-reinforcement-learning-library-for-tensorflow-5f125420f64b,https://medium.com/@ujwalkaka,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204083,204083,Thank You Sir,How I implemented the famous DeepMind algorithm for the Tic-Tac-Toe game,1,Talha Hanif Butt,Analytics Vidhya,2019,10,21,6,25.0,https://medium.com/analytics-vidhya/thank-you-sir-d02dabee2ab6,https://medium.com/@thanifbutt,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204107,204107,The Beginning. Intro To Machine Learning,,1,Muhammad Rizki,Analytics Vidhya,2020,5,27,4,19.0,https://medium.com/analytics-vidhya/the-beginning-intro-to-machine-learning-66e041dc4934,https://medium.com/@murzkii,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204247,204247,The Technology and Promise of AlphaGo,"In the previous post, I gave an intuitive view of the workings of reinforcement learning, and",1,Deepak Dilipkumar,Analytics Vidhya,2018,3,17,14,2.0,https://medium.com/analytics-vidhya/the-technology-and-promise-of-alphago-cb8126f2ecc5,https://medium.com/@deepakdilipkumar1,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204421,204421,Training DeepRacer for Speed,My experiment on training a DeepRacer model to run fast yet stable enough,1,Richard Fan,Analytics Vidhya,2020,4,12,7,71.0,https://medium.com/analytics-vidhya/training-deepracer-for-speed-52007aa03af5,https://medium.com/@richardfan1126,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204611,204611,Understanding OpenAI baseline source code and making it do self-play! Part 1,,1,Isamu Isozaki,Analytics Vidhya,2019,12,3,7,40.0,https://medium.com/analytics-vidhya/understanding-openai-baseline-source-code-and-making-it-do-self-play-part-1-9f30085a8c16,https://medium.com/@isamu.website,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204612,204612,Understanding OpenAI baseline source code and making it do self-play! Part 2,,1,Isamu Isozaki,Analytics Vidhya,2019,12,5,11,0.0,https://medium.com/analytics-vidhya/understanding-openai-baseline-source-code-and-making-it-do-self-play-part-2-9f8c4fd3e3b5,https://medium.com/@isamu.website,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204613,204613,Understanding OpenAI baseline source code and making it do self-play! Part 3,,1,Isamu Isozaki,Analytics Vidhya,2019,12,5,9,0.0,https://medium.com/analytics-vidhya/understanding-openai-baseline-source-code-and-making-it-do-self-play-part-3-23eeeb6ab817,https://medium.com/@isamu.website,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204614,204614,Understanding OpenAI baseline source code and making it do self-play! Part 4,,1,Isamu Isozaki,Analytics Vidhya,2019,12,7,11,2.0,https://medium.com/analytics-vidhya/understanding-openai-baseline-source-code-and-making-it-do-self-play-part-4-a54e075386bf,https://medium.com/@isamu.website,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204623,204623,Understanding Proximal Policy Optimization (PPO) and its implementation on Mario Game Environment,,1,Ujwal Tewari,Analytics Vidhya,2019,8,12,5,512.0,https://medium.com/analytics-vidhya/understanding-proximal-policy-optimization-ppo-and-its-implementation-on-mario-game-environment-31ab4ee024ab,https://medium.com/@ujwalkaka,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204638,204638,Understanding the Bellman Equation,Free RL Course: Part 2,1,Nathan Weatherly,Analytics Vidhya,2020,7,27,4,56.0,https://medium.com/analytics-vidhya/understanding-the-bellman-equation-c711e531a2e5,https://medium.com/@NathanWeatherly,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204697,204697,Untapped Power of Reinforcement Learning,Reinforcement learning is a branch with in Machine learning which is often overlooked or,1,Ramkumar M,Analytics Vidhya,2019,3,15,4,0.0,https://medium.com/analytics-vidhya/untapped-power-of-reinforcement-learning-1f02e798a9e6,https://medium.com/@ramkumar_manoharan,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
204994,204994,What Does a DQN Think?,A brief visualization of how a DQN chooses to play Breakout,1,Sebastian Theiler,Analytics Vidhya,2020,4,30,6,7.0,https://medium.com/analytics-vidhya/what-does-a-dqn-think-4f9c9517f7ed,https://medium.com/@sebastiankt9,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205092,205092,Which one is better: Reinforcement Learning or Model Predictive Control? Inverted PendulumCase*,,1,Lucas Suryana,Analytics Vidhya,2020,5,23,9,4.0,https://medium.com/analytics-vidhya/which-one-is-better-reinforcement-learning-or-model-predictive-control-inverted-pendulum-case-7fc29e52bbfb,https://medium.com/@lucaselbert,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205213,205213,Writing Fast Deep Q Learning Pipelines on Commodity Hardware,,1,Gershom Agim llucid,Analytics Vidhya,2020,8,1,5,70.0,https://medium.com/analytics-vidhya/writing-fast-deep-q-learning-pipelines-on-commodity-hardware-a3c59cdda429,https://medium.com/@hexxagon6,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205379,205379,SIGGRAPH 2018: DeepMimic paper,DeepMimic: Example-Guided Deep Reinforcement Learning of Physics-Based Character Skills,1,Aneddotica Magazine,Aneddotica Magazine,2018,4,26,1,0.0,https://medium.com/aneddotica-magazine/siggraph-2018-deepmimic-paper-ceac4017b48a,https://medium.com/@aneddoticamagaz,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205709,205709,A Beginners Guide to Deep Reinforcement Learning,,1,Appier,Appier Blog,2020,6,8,2,0.0,https://medium.com/appier-blog/a-beginners-guide-to-deep-reinforcement-learning-694cfd4c7ca9,https://medium.com/@Appier,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205823,205823,Understanding OpenAIs Robot Hand That Solves The Rubiks Cube,AI breakthrough or failure?,1,Eleni Nisioti,Applied Data Science,2019,10,30,9,0.0,https://medium.com/applied-data-science/understanding-openais-robot-hand-that-solves-the-rubik-s-cube-59176901f9f2,https://medium.com/@elennisioti,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205861,205861,La creazione di un degno avversario,Storia della prima macchina che ha imparato a giocare a Go.,1,Andrea Baresi,Apprendimento Automatico,2016,1,31,5,17.0,https://medium.com/apprendimento-automatico/la-creazione-di-un-degno-avversario-405ed96f9c6c,https://medium.com/@hyle,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205894,205894,Aprendizaje por Refuerzo: Control Libre de Modelo,,1,Miguel Silva,Aprendizaje por Refuerzo: Introducci n al mundo del RL,2020,3,31,8,1.0,https://medium.com/aprendizaje-por-refuerzo-introducci%C3%B3n-al-mundo-del/aprendizaje-por-refuerzo-control-libre-de-modelo-e175f50217a,https://medium.com/@mig.silva15,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205895,205895,Aprendizaje por Refuerzo: Introduccin al mundo del RL,,1,Miguel Silva,Aprendizaje por Refuerzo: Introducci n al mundo del RL,2019,4,28,7,163.0,https://medium.com/aprendizaje-por-refuerzo-introducci%C3%B3n-al-mundo-del/aprendizaje-por-refuerzo-introducci%C3%B3n-al-mundo-del-rl-1fcfbaa1c87,https://medium.com/@mig.silva15,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205896,205896,Aprendizaje por Refuerzo: Planificando con Programacin Dinmica,,1,Miguel Silva,Aprendizaje por Refuerzo: Introducci n al mundo del RL,2019,8,13,8,3.0,https://medium.com/aprendizaje-por-refuerzo-introducci%C3%B3n-al-mundo-del/aprendizaje-por-refuerzo-planificando-con-programaci%C3%B3n-din%C3%A1mica-200ebd2af48f,https://medium.com/@mig.silva15,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205897,205897,Aprendizaje por Refuerzo: Predicciones sin Modelo,Las predicciones sin modelos se basan en tener un,1,Miguel Silva,Aprendizaje por Refuerzo: Introducci n al mundo del RL,2019,10,28,8,80.0,https://medium.com/aprendizaje-por-refuerzo-introducci%C3%B3n-al-mundo-del/aprendizaje-por-refuerzo-predicciones-sin-modelo-45e66528aa98,https://medium.com/@mig.silva15,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205898,205898,Aprendizaje por Refuerzo: Procesos de Decisin de MarkovParte 1,,1,Miguel Silva,Aprendizaje por Refuerzo: Introducci n al mundo del RL,2019,5,30,6,105.0,https://medium.com/aprendizaje-por-refuerzo-introducci%C3%B3n-al-mundo-del/aprendizaje-por-refuerzo-procesos-de-decisi%C3%B3n-de-markov-parte-1-8a0aed1e6c59,https://medium.com/@mig.silva15,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205899,205899,Aprendizaje por Refuerzo: Procesos de Decisin de MarkovParte 2,,1,Miguel Silva,Aprendizaje por Refuerzo: Introducci n al mundo del RL,2019,6,5,8,32.0,https://medium.com/aprendizaje-por-refuerzo-introducci%C3%B3n-al-mundo-del/aprendizaje-por-refuerzo-procesos-de-decisi%C3%B3n-de-markov-parte-2-d219358ecd76,https://medium.com/@mig.silva15,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205939,205939,The Bright Future of Reinforcement Learning,One of the most promising applications of deep learning is creating agents capable,1,Camron Godbout,Apteo,2018,3,2,3,113.0,https://medium.com/apteo/the-bright-future-of-reinforcement-learning-a66173694f88,https://medium.com/@camrongodbout,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
205981,205981,Learning at Scale & The End of If -Then Logic.,,1,Ishtiaq Rahman,Archie.AI,2017,4,30,11,141.0,https://medium.com/archieai/learning-at-scale-the-end-of-if-then-logic-bd3a4e292222,https://medium.com/@technologist1,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206167,206167,Belajar Reinforcement Learning Dengan Asyik!,"First of all, saya ingin mengawali bacaan kali ini dengan sebuah kutipan yang",1,Bung Gilang,artificial intelligence addict,2019,10,31,3,20.0,https://medium.com/artificial-intelligence-addict/belajar-reinforcement-learning-dengan-asyik-78e08c3113dd,https://medium.com/@bungilang,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206373,206373,Summary: Deep Deterministic Policy Gradients,This basic goal of this paper was to transfer the success from deep Q learning achieved in discrete action domain to a continuous action domain. In,0,Winston Smith,Arxiv Bytes,2017,11,10,2,187.0,https://medium.com/arxiv-bytes/ddpg-summary-7900ee803b4,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206374,206374,Summary: Conservative Policy Iteration,"Conservative Policy Iteration has 3 goals: (1) an iterative procedure guaranteed to improve a performance metric, (2) terminate in a small number of steps, and (3) find an approximate optimal policy. These three goals are hit by relying on a few assumptions",0,Winston Smith,Arxiv Bytes,2019,5,7,1,4.0,https://medium.com/arxiv-bytes/summary-conservative-policy-iteration-ea8398b66e38,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206375,206375,"Summary: Control of Memory, Active Perception, and Action in Minecraft","This post is a summary of a nice paper: Control of Memory, Active Perception, and Action in Minecraft. The proposed architecture is called a Feedback Recurrent Memory Q-Network(FRMQR). The aim of this",0,Winston Smith,Arxiv Bytes,2017,10,12,3,239.0,https://medium.com/arxiv-bytes/summary-control-of-memory-active-perception-and-action-in-minecraft-b7e3dda52b43,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206376,206376,Summary: GameGAN,Ideas from this summary are taken from the GameGAN paper.,1,Winston Smith,Arxiv Bytes,2020,6,23,4,133.0,https://medium.com/arxiv-bytes/summary-gamegan-5819d9e88196,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206377,206377,Summary: Learning Plannable Representations with Causal InfoGAN,,1,Winston Smith,Arxiv Bytes,2019,2,1,3,101.0,https://medium.com/arxiv-bytes/summary-learning-plannable-representations-with-causal-infogan-c357433b19be,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206378,206378,Summary: PlaNet,"Deep Planning Network (PlaNet), is a model-based agent that learns a latent state dynamics model from images and takes actions",1,Winston Smith,Arxiv Bytes,2019,2,25,4,160.0,https://medium.com/arxiv-bytes/summary-planet-8d38fb61bf9d,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206379,206379,Summary: Prioritized Experience Replay,Ideas from this summary are taken from the Prioritized Experience Replay Paper.,1,Winston Smith,Arxiv Bytes,2017,10,28,3,239.0,https://medium.com/arxiv-bytes/summary-prioritized-experience-replay-e5f9257cef2d,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206380,206380,Summary: Proximal Policy Optimization(PPO),,0,Winston Smith,Arxiv Bytes,2018,9,14,2,132.0,https://medium.com/arxiv-bytes/summary-proximal-policy-optimization-ppo-86e41b557a8b,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206381,206381,Summary: SimPLe,Ideas and figures from this summary are taken from Model-Based Reinforcement Learning for Atari(SimPLe).,1,Winston Smith,Arxiv Bytes,2019,4,25,2,65.0,https://medium.com/arxiv-bytes/summary-simple-ae74ae934c4a,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206382,206382,Summary: TreeQN,Ideas from this summary are taken from the TreeQN and ATreeC paper.,1,Winston Smith,Arxiv Bytes,2018,9,13,3,133.0,https://medium.com/arxiv-bytes/summary-treeqn-c033a9838319,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206383,206383,Summary: Value Prediction Networks(VPN),"VPN is a deep reinforcement learning architecture that mixes ideas from both model free and model based methods. Generally model based methods learn environment dynamics so as to predict real observations, however, VPN attempts to learn a dynamics model that",0,Winston Smith,Arxiv Bytes,2018,9,15,2,95.0,https://medium.com/arxiv-bytes/summary-value-prediction-networks-vpn-474c0b080b2a,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206384,206384,Summary: World Models,One of the core issues in Reinforcement Learning is sample complexity. Therefore its appealing to train RL agents in a,1,Winston Smith,Arxiv Bytes,2019,2,16,4,156.0,https://medium.com/arxiv-bytes/summary-world-models-b050be1bf2d5,https://medium.com/@_winston_smith_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206406,206406,How to record data for reinforcement learning agent from any game on Linux,Short article about,1,Filip Nabrdalik,Acta Schola Automata Polonica,2020,1,30,6,272.0,https://medium.com/asap-report/how-to-record-data-for-reinforcement-learning-agent-from-any-game-on-linux-5660733a5ee8,https://medium.com/@filip.nabrdalik,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206407,206407,In-depth look into PRLthe new reinforcement learning framework in Python,Open-source library for a,1,Piotr Tempczyk,Acta Schola Automata Polonica,2020,2,7,6,185.0,https://medium.com/asap-report/in-depth-look-into-prl-the-new-reinforcement-learning-framework-in-python-7ac57c282a61,https://medium.com/@piotr.tempczyk,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206411,206411,Model-based reinforcement learning for Atari,How to  tackle the problem of learning visual models and,1,Piotr Kozakowski,Acta Schola Automata Polonica,2020,7,27,10,230.0,https://medium.com/asap-report/model-based-reinforcement-learning-for-atari-226703c797aa,https://medium.com/@koz4k,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206412,206412,PRLa novel approach to building a reinforcement learning framework in Python,Open-source library,1,Piotr Tempczyk,Acta Schola Automata Polonica,2019,10,22,7,221.0,https://medium.com/asap-report/prl-a-novel-approach-to-building-a-reinforcement-learning-framework-in-python-208cb8ae9349,https://medium.com/@piotr.tempczyk,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206538,206538,EP.1Reinforcement Learning , reinforcement learning,1,Thammasorn Harnpadungkij,ASquareLab,2018,11,13,4,166.0,https://medium.com/asquarelab/ep-1-reinforcement-learning-%E0%B9%80%E0%B8%9A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%95%E0%B9%89%E0%B8%99-acfa9d42394c,https://medium.com/@Thammasorn,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206539,206539,EP.2k-Armed Bandit (Part 1),Hello World!!  Reinforcement Learning,1,Thammasorn Harnpadungkij,ASquareLab,2018,11,23,5,74.0,https://medium.com/asquarelab/ep-2-k-armed-bandit-part-1-31f04f0fd892,https://medium.com/@Thammasorn,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206577,206577,Battlesnake Post Mortem,Using a desktop GPU to top the global arena in under a week.,1,Cory Binnersley,asymptoticlabs,2020,6,23,12,31.0,https://medium.com/asymptoticlabs/battlesnake-post-mortem-a5917f9a3428,https://medium.com/@corybinnersley,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206656,206656,ML in a Nutshell,,0,Michael Chen,Attenchen to Detail,2017,5,31,3,10.0,https://medium.com/attenchen-to-detail/ml-in-a-nutshell-79ba79c933bc,https://medium.com/@Stoic.Sleeper,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
206753,206753,Attempting to Beat Sonic the Hedgehog with Reinforcement Learning,OpenAI held a Retro Contest where competitors trained Reinforcement Learning (RL) agents on Sonic the Hedgehog. The goal of the competition was to train an agent on levels of Sonic from the first three games and see,0,AurelianTactics,aureliantactics,2018,7,9,5,0.0,https://medium.com/aureliantactics/attempting-to-beat-sonic-the-hedgehog-with-reinforcement-learning-6ca32d4fd86e,https://medium.com/@aureliantactics,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
