,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
159136,159136,Mineral Klasifikasi Menggunakan Deep Learning,Intro,1,Said Rasidin,,2020,6,17,4,1.0,https://medium.com/@saidr567/mineral-klasifikasi-menggunakan-deep-learning-373cea77694b,https://medium.com/@saidr567,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159142,159142,,,0,Saif,,2018,2,20,0,0.0,https://medium.com/@saifalikheraj/support-vector-machine-derivative-35aae5ab6ce1,https://medium.com/@saifalikheraj,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159163,159163,Satellite Image Segmentation Using u-Net (v1),,1,Krunal Saija,,2020,5,16,1,0.0,https://medium.com/@saijakrunal221/satellite-image-segmentation-using-u-net-ce34114cf04d,https://medium.com/@saijakrunal221,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159198,159198,Deep Learning using TensorFlowPart1,"Hi All, this is a series of blogs that I intend to write about how to use TensorFlow 2.0 for",1,Sailaja Karra,,2020,7,28,4,2.0,https://medium.com/@sailaja.karra/deep-learning-using-tensorflow-part1-f6bb37313a7a,https://medium.com/@sailaja.karra,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159199,159199,Deep Learning using TensorFlowPart2,"Hi All, this is a series of blogs that I intend to write about how to use TensorFlow 2.0 for",1,Sailaja Karra,,2020,8,4,4,2.0,https://medium.com/@sailaja.karra/deep-learning-using-tensorflow-part2-aa956b24d84d,https://medium.com/@sailaja.karra,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159208,159208,learning rate,fast.ailearning ratelearning rateAdam,1,XFF,,2018,8,22,2,0.0,https://medium.com/@sailbafan/%E5%AF%BB%E6%89%BE%E6%9C%80%E4%BC%98learning-rate%E7%9A%84%E6%AD%A3%E7%A1%AE%E5%A7%BF%E5%8A%BF-442ea84da02f,https://medium.com/@sailbafan,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159253,159253,Batch Normalization,"Batch Normalization is a technique to improve the speed, performance and stability of neural networks [1]. It is introduced in this classic paper [2]. This post is not an introduction to Batch Normalization but tries to clarify some common questions, misconceptions and provides helpful tips",0,Sai Rahul,,2020,6,18,7,1.0,https://medium.com/@sairahul/batch-normalization-d2238642a04d,https://medium.com/@sairahul,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159254,159254,Image classification with Fastai,"The name Fastai is a bit confusing. There are two different but related things with the same name: one is library and another one is a machine learning course. Fast.ai is a deep learning course from Jeremy and Rachel. If you have not checked the course already, you should",0,Sai Rahul,,2018,12,24,5,1.0,https://medium.com/@sairahul/image-classification-with-fastai-763358f5c80,https://medium.com/@sairahul,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159256,159256,Multi-Task learning,This article is meant for beginners and an implementation is discussed provided in fastai v1. For general overview of the,1,Sai Rahul,,2020,6,8,4,3.0,https://medium.com/@sairahul/multi-task-learning-8bf815722ba5,https://medium.com/@sairahul,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159272,159272,Quantization Aware Training(QAT),"For all of you who dont know quantization, it is nothing but performing computation and storing their",1,Sairam Sri Vatsavai,,2020,3,6,3,5.0,https://medium.com/@sairamvgraju/quantization-aware-training-qat-80da675902a3,https://medium.com/@sairamvgraju,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159317,159317,"All you need to know about CNN, Visual Explained- Convolutional Neural Networks",,1,Sai Venkat,,2020,5,18,8,37.0,https://medium.com/@saivenkat_/all-you-need-to-know-about-cnn-visual-explained-convolutional-neural-networks-d7041cf5e919,https://medium.com/@saivenkat_,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159320,159320,Getting Started with PyTorch with 5 simple functions,,1,Sai Venkat Nikhil,,2020,5,31,1,0.0,https://medium.com/@saivenkatnikhil14/getting-started-with-pytorch-with-5-simple-functions-27e88d46bfe2,https://medium.com/@saivenkatnikhil14,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159370,159370,Python Basic to Advance CourseInsideAIML, Do you know Python developers get paid up to 12 Lacs18 Lacs annually?,1,Ajay Sharma,,2020,8,13,1,0.0,https://medium.com/@sajay543210/python-basic-to-advance-course-insideaiml-27f3efd3b029,https://medium.com/@sajay543210,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159419,159419,[forecast][LSTM+SHAP]Applied SHAP on the polynomial equation case with LSTM algorithm,,1,IJN-Kasumi939 1945,,2019,12,11,2,17.0,https://medium.com/@sakamoto2000.kim/applied-shap-on-the-polynomial-equation-case-with-lstm-algorithm-7c140d15736b,https://medium.com/@sakamoto2000.kim,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159483,159483,Basics of Deep Neural Network,Deep learning,1,Pratiksha Bais,,2020,4,29,2,2.0,https://medium.com/@sakshisingh_43965/basics-of-deep-neural-network-8621a6fd3583,https://medium.com/@sakshisingh_43965,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159502,159502,Neural Network PruningPart 1,"With more and more research and development of state of the art neural network models, the neural",1,Saksham Goyal,,2020,9,1,3,0.0,https://medium.com/@sakshu/neural-network-pruning-part-1-93d05f660122,https://medium.com/@sakshu,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159523,159523,I Tried To Replace A Creative Talent With Software,My voiceover talent ghosted me for a good reason,1,Ayoola Salako,,2020,4,13,5,109.0,https://medium.com/@salakoay_ola/i-tried-to-replace-a-creative-talent-with-software-5d9926a70f3b,https://medium.com/@salakoay_ola,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159716,159716,Distracted Driver Detection Using Deep Learning,,1,Sam N Bell,,2020,3,18,11,0.0,https://medium.com/@sam.bell_43711/distracted-driver-detection-using-deep-learning-51ee9a76ddc0,https://medium.com/@sam.bell_43711,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159717,159717,Distracted Driver Detection Using Deep Learning,,1,Sam N Bell,,2020,3,18,11,0.0,https://medium.com/@sam.bell_43711/distracted-driver-detection-using-deep-learning-ecc7216ae8d0,https://medium.com/@sam.bell_43711,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159790,159790,Chatbot Showing better results than existing chatbots,"I have developed a chat bot that shows better results than existing ones i found in internet. You can download and use to test its efficiency in windows 8,10. If you have some time to spare please visit this link",0,Sanjit Ranjit,,2018,1,25,1,0.0,https://medium.com/@samaralabchatbot/chatbot-showing-better-results-than-existing-chatbots-7f0020ed4300,https://medium.com/@samaralabchatbot,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159807,159807,AWS Project 1CNN,In this project I am attempting to create a Convolutional Neural Network (CNN) to classify images from Keras CIFAR10,1,Samarth Goenka,,2018,5,11,4,1.0,https://medium.com/@samarthgoenka/aws-project-1-cnn-e1a6bbcc44dd,https://medium.com/@samarthgoenka,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159809,159809,AWS Project 3Transfer Learning with VGG19,For this project I work with a Kaggle dataset and attempt to identify dog breeds,1,Samarth Goenka,,2018,5,11,4,3.0,https://medium.com/@samarthgoenka/aws-project-3-transfer-learning-with-vgg19-be41645af5bf,https://medium.com/@samarthgoenka,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159811,159811,Machine Learning as a Service,,1,Samarth Gupta,,2019,8,6,11,0.0,https://medium.com/@samarthgupta_57554/machine-learning-as-a-service-ee4fd1386fd2,https://medium.com/@samarthgupta_57554,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159843,159843,Mathematics for Data ScienceLinear Algebra Tricks,"Data science problems are full of mathematical complexities. With weights, inputs and outputs, subsequent activations there are many cases where linear algebra plays a fundamental role in computation of deep learning and data science",0,Sambit Kumar Dash,,2020,2,25,2,15.0,https://medium.com/@sambitdash/mathematics-for-data-science-linear-algebra-tricks-6d17dfff2609,https://medium.com/@sambitdash,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
159844,159844,Numerical Stability and Data Science,"While a lot is being told on various data science technlogies, you will find very small number",1,Sambit Kumar Dash,,2020,2,21,5,9.0,https://medium.com/@sambitdash/numerical-stability-and-data-science-96940c154426,https://medium.com/@sambitdash,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160011,160011,,Marketing Email Campaign,1,"Dr, Sameh Megrhi",,2019,12,19,6,1.0,https://medium.com/@sameh.megrhi.2008/marketing-email-campaign-779c9fd6ea86,https://medium.com/@sameh.megrhi.2008,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160060,160060,An Automated Recognition System of Sign Language with 99.91 % accuracy!,A system which can capture the,1,Samhita,,2020,6,17,3,2.0,https://medium.com/@samhita2310/an-automated-recognition-system-of-sign-language-with-99-91-accuracy-e6777efffd7f,https://medium.com/@samhita2310,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160100,160100,Battling through an Nvidia GPU setup in the name of machine learning.,,1,Samir Moussa,,2017,11,14,8,68.0,https://medium.com/@samir_moussa/battling-through-an-nvidia-gpu-setup-in-the-name-of-machine-learning-c7ebd5b36f87,https://medium.com/@samir_moussa,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160102,160102,Neural Networks Rethought,"Although the word Neural would spark quite a biological discussion, it would also spark a conversation about Artificial Intelligence and Neural Networks. Since the dawn of intelligent beings, the humankind has wondered about how our brains work. And although we have gotten quite",0,Samir Vasavada,,2016,1,14,1,0.0,https://medium.com/@samir_vasavada/neural-networks-rethought-d372ceaef8fd,https://medium.com/@samir_vasavada,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160173,160173,Pytorch Scholarship Challenge,"Earlier on 30th October 2018,i received an email congratulating me for having been accepted to Udacitys",1,Sam myles,,2019,1,2,3,6.0,https://medium.com/@sammyles6/pytorch-scholarship-challenge-f4fd86f0a974,https://medium.com/@sammyles6,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160178,160178,GPUs & Kubernetes for Deep LearningPart 2/3: Adding Storage,"[edit] For previous readers, I realized today the git repository shared was broken. Apologies for the potential issues, everything is in order now.",0,Samuel Cozannet,,2017,2,17,8,10.0,https://medium.com/@samnco/gpus-kubernetes-for-deep-learning-part-2-3-adding-storage-cbe671c1d0de,https://medium.com/@samnco,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160180,160180,Using the nVidia GT 1030 for CUDA workloads on Ubuntu 16.04,"Recently nVidia released a new low-end card, the nVidia GT1030. Its specs are so low that it is not even listed on the official CUDA supported cards page! The thing is it is also the cheapest card you can find on the market",0,Samuel Cozannet,,2017,8,4,8,165.0,https://medium.com/@samnco/using-the-nvidia-gt-1030-for-cuda-workloads-on-ubuntu-16-04-4eee72d56791,https://medium.com/@samnco,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160201,160201,Can you think of applications of these 5 PyTorch functions?,The assignment essentially is to write about any five functions in the Tensor class by studying the documentation,0,Sampreeth Inkulu,,2020,5,30,3,0.0,https://medium.com/@sampreeth.inkulu/can-you-think-of-applications-of-these-5-pytorch-functions-4ac294aaf0f,https://medium.com/@sampreeth.inkulu,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160291,160291,The Future Of Technology Is Much More Than Artificial Intelligence & Machine Learning.,,1,Samuel Akinosho,,2019,7,10,5,10.0,https://medium.com/@samuelakins390/the-future-of-technology-is-much-more-than-artificial-intelligence-machine-learning-c44d2b5115e5,https://medium.com/@samuelakins390,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160417,160417,,"Machine Learning is one of the hottest buzzwords today,and Deep Learning is an extremely important branch of this",1,Sanat Bhandarkar,,2018,9,22,9,3.0,https://medium.com/@sanatbhandarkar75/deep-learning-demystified-4a7554a5c3ba,https://medium.com/@sanatbhandarkar75,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160696,160696,Recent Developments in AI & Digital Health,The Royal Society of Medicines Digital Health Section holds regular meetings on the,1,Sandy Wright,,2019,3,25,6,1.0,https://medium.com/@sandywright/recent-developments-in-ai-digital-health-e80491fc742f,https://medium.com/@sandywright,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160700,160700,Deep Learning Model for Question Answer data-set,,1,Saneet,,2020,2,21,6,0.0,https://medium.com/@saneet09/deep-learning-model-for-question-answer-data-set-428b5f556d9,https://medium.com/@saneet09,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160729,160729,How to build an Image recogniser using your own dataset,We are going to build a convolution neural network using TensorFlow to work as our,0,Sangho Bose,,2017,11,3,4,221.0,https://medium.com/@sangho/how-to-build-a-image-recogniser-using-your-own-dataset-22bb9f806e1d,https://medium.com/@sangho,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160794,160794,,Addressing climate change: Circular Product design with Deep Learning (AI),1,Sanjay Abraham,,2019,11,27,4,1.0,https://medium.com/@sanjay_abraham/addressing-climate-change-circular-product-design-with-deep-learning-ai-946fe571a4e5,https://medium.com/@sanjay_abraham,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160832,160832,Best Activation Function for Training Neural Networks,,1,Sanjay Parajuli,,2019,12,28,4,0.0,https://medium.com/@sanjayparajuli_57798/best-activation-function-for-training-neural-networks-16dbe37c0ce1,https://medium.com/@sanjayparajuli_57798,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160851,160851,A.I. NLP is changing banking for good. For everyone.,You are on a two week long business trip across multiple locations. Its been 5 days and you are wondering how much you current trip has cost you yet. You tap on your banks app on your phone and type in,0,sanjeev nair,,2016,12,9,5,0.0,https://medium.com/@sanjeevn72/a-i-nlp-is-changing-banking-for-good-for-everyone-640a56129160,https://medium.com/@sanjeevn72,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160924,160924,Autoencoder for Dimensionality Reduction,"Dimensionality reduction facilitates the classification, visualization, communication",1,Sanket Barhate,,2020,5,11,2,2.0,https://medium.com/@sanket2221/autoencoder-for-dimensionality-reduction-9cca1049606e,https://medium.com/@sanket2221,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160962,160962,Dog Breed Prediction using Convolutional Neural Network,Udacity DSND-CNN-Capstone-Project,1,Ariyo Sanmi,,2020,4,20,7,35.0,https://medium.com/@sanmi_ariyo/dog-breed-prediction-using-convolutional-neural-network-45d9cd4e4205,https://medium.com/@sanmi_ariyo,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160974,160974, Caffe  Keras/Theano, Caffe   train+test  tools    CNN  feature extractor  lmdb format ->  feature_extract  save,0,Sanparith Marukatat,,2016,11,7,3,10.0,https://medium.com/@sanparithmarukatat/%E0%B8%A2%E0%B9%89%E0%B8%B2%E0%B8%A2%E0%B8%84%E0%B9%88%E0%B8%B2%E0%B8%A2-caffe-%E0%B9%84%E0%B8%9B-keras-theano-6ba6b0291d6f,https://medium.com/@sanparithmarukatat,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160976,160976, feature  Caffe ,Caffe ,0,Sanparith Marukatat,,2016,5,29,4,60.0,https://medium.com/@sanparithmarukatat/%E0%B9%80%E0%B8%AD%E0%B8%B2-feature-%E0%B8%88%E0%B8%B2%E0%B8%81-caffe-%E0%B8%A1%E0%B8%B2%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99-9a1ccff7a543,https://medium.com/@sanparithmarukatat,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160977,160977, , 555,1,Sanparith Marukatat,,2018,5,8,5,286.0,https://medium.com/@sanparithmarukatat/%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%AB%E0%B8%A1%E0%B8%B8%E0%B8%99%E0%B9%84%E0%B8%9B-%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%88%E0%B8%B1%E0%B8%A2%E0%B8%81%E0%B9%87%E0%B8%AB%E0%B8%A1%E0%B8%B8%E0%B8%99%E0%B8%95%E0%B8%B2%E0%B8%A1-46ae76d4e195,https://medium.com/@sanparithmarukatat,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160981,160981,Deep Learning  Paradigm Shift,     Machine,0,Sanparith Marukatat,,2017,6,10,1,15.0,https://medium.com/@sanparithmarukatat/deep-learning-%E0%B8%81%E0%B8%B1%E0%B8%9A-paradigm-shift-84a67598e5b4,https://medium.com/@sanparithmarukatat,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
160983,160983,LSTM ,LSTM  Long Short-Term Memory  (sequence) LSTM   ()    LSTM ,0,Sanparith Marukatat,,2017,5,8,3,212.0,https://medium.com/@sanparithmarukatat/lstm-%E0%B9%80%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B9%83%E0%B8%88-75027db3167f,https://medium.com/@sanparithmarukatat,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161009,161009,Build your own Deep Learning Machine,Step 1:,0,santhosh K.S,,2018,10,5,3,3.0,https://medium.com/@santhoshachar08/build-your-own-deep-learning-machine-e6e2e3940765,https://medium.com/@santhoshachar08,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161012,161012,"Damage Level Classification of Buildings after Disasters Hackathon for Peace, Justice and Security, The Hague",,1,Santhosh Shetty,,2018,11,27,7,70.0,https://medium.com/@santhoshetty/damage-level-classification-of-buildings-after-disasters-hackathon-for-peace-justice-and-14ce5f29d534,https://medium.com/@santhoshetty,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161048,161048,4 Business Models for a People Counter App at the Edge.,,1,Santiago M.,,2020,4,25,5,1.0,https://medium.com/@santiagoq/4-business-models-for-a-people-counter-app-at-the-edge-4c48b9f8e0c0,https://medium.com/@santiagoq,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161071,161071,KC at the Midwest Statistical Machine Learning Colloqium,,1,"KC Santosh, PhD",,2019,5,14,1,1.0,https://medium.com/@santosh.kc/kc-at-the-midwest-statistical-machine-learning-colloqium-77604d2214f0,https://medium.com/@santosh.kc,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161106,161106,KINSHIP NORTHEASTERN SIMILAR FACES PROJECT,PROBLEM DESCRIPTION:,1,sanvendra singh,,2020,2,14,8,0.0,https://medium.com/@sanvendra/kinship-northeastern-similar-faces-project-468d05df491b,https://medium.com/@sanvendra,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161145,161145,Object Detection (Part 2)," Part1   2  Sliding Windows, R-CNN   region  classifier   region ",0,Thananop Kobchaisawat,,2018,6,10,3,100.0,https://medium.com/@sapjunior/object-detection-part-2-7c41fc11011f,https://medium.com/@sapjunior,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161156,161156,SAGAN ,,0,sappy,,2018,7,7,0,0.0,https://medium.com/@sappy5678/test-8fe0b85c3c2f,https://medium.com/@sappy5678,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161202,161202,Transfer Learning for Breast Lesion Detection from Ultrasound Images,"Sarah Kefayati, Fellow at Insight Health Data Science (spring 2017), obtained her PhD is Physics from the University of Western Ontario, Canada. During her PhD, she performed experimental studies using",0,Sarah Kefayati,,2017,6,22,7,22.0,https://medium.com/@sarah.k/transfer-learning-for-breast-lesion-detection-9a5643450ec3,https://medium.com/@sarah.k,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161216,161216,"Startup trek, episode 8: The Battle",,1,Sarah A. Downey,,2018,12,11,4,0.0,https://medium.com/@sarahadowney/startup-trek-episode-8-the-battle-499d9881049f,https://medium.com/@sarahadowney,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161315,161315,Detect Gender and Counting With Raspberry Pi + Intel NCS2,,1,Ouu_JJSaranyu Ngaosri],,2019,6,27,4,1.0,https://medium.com/@saranyu235/detect-gender-and-counting-with-raspberry-pi-intel-ncs2-c964a17a1e17,https://medium.com/@saranyu235,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
161316,161316,EMBEDDED SYSTEM, Link  EMBEDDED SYSTEM ,1,Ouu_JJSaranyu Ngaosri],,2019,6,27,1,0.0,https://medium.com/@saranyu235/embedded-system-1a7e2ee9c827,https://medium.com/@saranyu235,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
