,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
198304,198304,Apache Spark: Window function vs Struct function,,1,Artsiom Yudovin,Analytics Vidhya,2020,6,22,3,0.0,https://medium.com/analytics-vidhya/apache-spark-window-function-vs-struct-function-9b564a398092,https://medium.com/@a.yudovin6695,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
198468,198468,AWS AthenaDML Queries,"You can learn something new everyday, and today I learned that AWS Athena supports INSERT INTO queries.",1,Anand Prakash,Analytics Vidhya,2020,7,7,3,1.0,https://medium.com/analytics-vidhya/aws-athena-dml-queries-3d18ed0ab888,https://medium.com/@anand086,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
198659,198659,BigQuery Partitioning & Clustering,"In this blogpost, I will explain what partitioning and clustering features in BigQuery are and how",1,Alessandro Puccetti,Analytics Vidhya,2020,1,21,5,2.0,https://medium.com/analytics-vidhya/bigquery-partitioning-clustering-9f84fc201e61,https://medium.com/@alepuccetti,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
199548,199548,Dealing with Dates in Pyspark,,1,somanath sankaran,Analytics Vidhya,2020,8,23,3,0.0,https://medium.com/analytics-vidhya/dealing-with-dates-in-pyspark-a0f7d789c1fd,https://medium.com/@somanathsankaran,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
200218,200218,Extracting YouTube comments using Selenium,Lets say you want to scrape the top 10 links that show up when you search anything,1,Akash Jain,Analytics Vidhya,2020,3,19,5,3.0,https://medium.com/analytics-vidhya/extracting-youtube-comments-using-selenium-b29ee4f743ef,https://medium.com/@akash_jain,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
200609,200609,GitHub Data Analysis using SparkWhat are the popular languages and repositories?,,1,Vinodhini S D,Analytics Vidhya,2020,7,13,6,23.0,https://medium.com/analytics-vidhya/github-data-analysis-using-spark-what-are-the-popular-languages-and-repositories-c8fad5256d68,https://medium.com/@vinodhini.sd,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
200759,200759,Unit-Testing with HiveFile Based,Testing is really important for coding. It provides ensuring the,1,Ahmet DAL,Analytics Vidhya,2019,12,27,3,0.0,https://medium.com/analytics-vidhya/hive-unit-testing-md-6648c9f3b78,https://medium.com/@ceahmetdal,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
200908,200908,How to Build an Automated Data Pipeline for free using AWS,,1,Anush Reddy,Analytics Vidhya,2020,4,19,6,18.0,https://medium.com/analytics-vidhya/how-to-build-an-automated-data-pipeline-for-free-using-aws-8976350f006b,https://medium.com/@anushreddy04,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
200913,200913,How to Build your First Real-Time Streaming(CDC) system(Introduction-Part 1),,1,Rohan Mudaliar,Analytics Vidhya,2020,3,10,6,3.0,https://medium.com/analytics-vidhya/how-to-build-your-first-real-time-streaming-cdc-system-introduction-part-1-5d61b2d9d511,https://medium.com/@rohan.mudaliar,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
200914,200914,How to Build your First Real-Time Streaming(CDC) system(Kafka Steams and Aggregation-Part 3),,1,Rohan Mudaliar,Analytics Vidhya,2020,3,16,6,0.0,https://medium.com/analytics-vidhya/how-to-build-your-first-real-time-streaming-cdc-system-kafka-steams-and-aggregation-part-3-8a331e98961d,https://medium.com/@rohan.mudaliar,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
201338,201338,Importing Google BigQuery tables to AWS Athena,Working with BigQuery projects and importing them into,1,Aftab Ansari,Analytics Vidhya,2019,2,22,12,247.0,https://medium.com/analytics-vidhya/importing-google-bigquery-tables-to-aws-athena-4901f6488ea8,https://medium.com/@ansari_aftab,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
201340,201340,Improve Performance Of MySQL Queries Using Table Partitioning.,,1,Aakash Rathor,Analytics Vidhya,2019,10,21,4,36.0,https://medium.com/analytics-vidhya/improve-performance-of-mysql-queries-using-table-partitioning-b44ef80ab17f,https://medium.com/@er.aakashrathore92,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
201362,201362,Increasing INSERT speeds in MySQL by 20x,"The primary purpose of a database, well, is to store data isnt it?",1,Ranjan Srinivas,Analytics Vidhya,2020,6,15,3,0.0,https://medium.com/analytics-vidhya/increasing-insert-speeds-in-mysql-by-20x-b4499eef9145,https://medium.com/@rkaahean,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
201396,201396,Installing Kafka in Cloudera Cluster through Docker,Step-by-step installation guide to add Apache,1,Akash Patel,Analytics Vidhya,2019,11,10,5,21.0,https://medium.com/analytics-vidhya/installing-kafka-in-cloudera-cluster-through-docker-26ba92004c7e,https://medium.com/@ajpatel.bigdata,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
201704,201704,"Kafka SSL Encryption & Authentication (Part one) Certification Authority, Keystore, and Truststore",,1,Vinod Chelladurai,Analytics Vidhya,2020,3,1,4,12.0,https://medium.com/analytics-vidhya/kafka-ssl-encryption-authentication-part-one-certification-authority-keystore-and-truststore-12a2eb537cfe,https://medium.com/@vinod.chelladuraiv,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
201705,201705,Kafka SSL Encryption & Authentication (Part Two)Practical example for implementing SSL in Kafka brokers,,1,Vinod Chelladurai,Analytics Vidhya,2020,3,8,9,5.0,https://medium.com/analytics-vidhya/kafka-ssl-encryption-authentication-part-two-practical-example-for-implementing-ssl-in-kafka-d514f30fe782,https://medium.com/@vinod.chelladuraiv,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
202867,202867,Implementing Petabyte Scale Cloud Data Migration,,1,Sandipayan Nandi,Analytics Vidhya,2019,12,26,8,0.0,https://medium.com/analytics-vidhya/petabyte-scale-cloud-data-migration-e37594958f3b,https://medium.com/@sandipayannandi,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
202876,202876,Pivot table in AWS Athena (or Presto),,1,Steve Ng,Analytics Vidhya,2020,3,28,4,38.0,https://medium.com/analytics-vidhya/pivot-table-in-aws-athena-or-presto-764661eaa0fd,https://medium.com/@steveng,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
203020,203020,Prepare the data before analyzing it!,Guidelines on how to prepare the data before being able to,1,Petru Buzulan,Analytics Vidhya,2020,6,23,8,1.0,https://medium.com/analytics-vidhya/prepare-the-data-before-analyzing-it-e48f5374127a,https://medium.com/@buzulan.petru,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
203460,203460,Sampling Data in Hive,Sampling data operation is something you need to feed your other environments than production something like test,1,Ahmet DAL,Analytics Vidhya,2019,12,27,2,0.0,https://medium.com/analytics-vidhya/sampling-data-in-hive-f83560d9260e,https://medium.com/@ceahmetdal,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
203464,203464,SAP Data Analytics in the Google Cloud,How to combine SAP with the Google Cloud Platform Provider of powerful data analytics tools,1,Christianlauer,Analytics Vidhya,2020,7,19,3,4.0,https://medium.com/analytics-vidhya/sap-data-analytics-in-the-google-cloud-8f1a8a662355,https://medium.com/@christianlauer90,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
203602,203602,Setting Up Local Spark Development Environment,This document describes how to set up a data engineers development environment,1,Sandipayan Nandi,Analytics Vidhya,2020,1,2,4,0.0,https://medium.com/analytics-vidhya/setting-up-local-spark-development-environment-41fc6e91b426,https://medium.com/@sandipayannandi,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
203733,203733,Solving Container Killed by Yarn For Exceeding Memory Limits Exception in Apache Spark,,1,Chandan Bhattad,Analytics Vidhya,2019,10,22,4,72.0,https://medium.com/analytics-vidhya/solving-container-killed-by-yarn-for-exceeding-memory-limits-exception-in-apache-spark-b3349685df16,https://medium.com/@dataengineer,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
205873,205873,AppsFlyer Engineering in Numbers: Wrapping Up 2019,,1,Sharone Zitzman,AppsFlyer,2020,1,23,3,170.0,https://medium.com/appsflyer/appsflyer-engineering-in-numbers-wrapping-up-2019-25ab4888fc09,https://medium.com/@shar1z,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
205874,205874,How AppsFlyer uses Apache Airflow to run over 3.5k daily jobs and more,AppsFlyer is essentially a big,1,Alex Kruchkov,AppsFlyer,2020,2,27,8,362.0,https://medium.com/appsflyer/how-appsflyer-uses-apache-airflow-to-run-over-3-5k-daily-jobs-and-more-683106cb24fc,https://medium.com/@alexkru11,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
206416,206416,Introducing the Autonomous Dataflow Service!,The team at Ascend launched our Autonomous Dataflow,1,Ken Kubiak,Ascend.io,2019,7,17,9,1.0,https://medium.com/ascend-io/introducing-the-autonomous-dataflow-service-3c50c268bfb0,https://medium.com/@ken_39515,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
206664,206664,How to sync your advertising data from Facebook and Microsoft Ads to Google Analytics automatically,,1,Yalcin Kaya,Attriva,2019,11,13,3,0.0,https://medium.com/attriva/how-to-sync-your-advertising-data-from-facebook-and-microsoft-ads-to-google-analytics-automatically-8f9a8a86b219,https://medium.com/@yalcinkaya,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
207342,207342,Data Discovery Platform at Bagelcode,"       , (Amundsen)   .",1,Bagelcode,Bagelcode,2020,5,15,9,206.0,https://medium.com/bagelcode/data-discovery-platform-at-bagelcode-b58a622d17fd,https://medium.com/@bagelcode,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
207363,207363,Implementing a Queryable User Profile Store using Kafka Streams,"In this blog post, we introduce how",1,Torben Meyer,bakdata,2019,10,1,7,115.0,https://medium.com/bakdata/implementing-a-queryable-user-profile-store-using-kafka-streams-a7dd2c0b2a54,https://medium.com/@torben.meyer_,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
207959,207959,Getting Your Data Warehouse Right: 10 Best Practices,,1,Ishan Gammampila,Beacon Data,2019,8,26,10,155.0,https://medium.com/beacon-data/getting-your-data-warehouse-right-10-best-practices-3b839b0a57ee,https://medium.com/@ishangampi,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209363,209363,A day in the life of a data engineer,James Miller talks about how to become a data engineer and what he gets up to in his role at,1,BGL Tech,BGL Tech,2020,6,12,4,106.0,https://medium.com/bgl-tech/a-day-in-the-life-of-a-data-engineer-80360506f46a,https://medium.com/@BGLTech,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209430,209430,Amazon Redshift CI/CD - How we did it and why you should do it too,"Meet redCI, our tool for testing",1,Doron Vainrub,Big Data Engineering,2020,2,29,9,267.0,https://medium.com/big-data-engineering/redshift-cicd-how-we-did-it-and-why-you-should-do-it-to-e46ecf734eab,https://medium.com/@dvainrub,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209433,209433,Apache AirflowCrash overview,Data pipelines are data processing functions or different tasks put together in a pipelined fashion. For,1,M Haseeb Asif,Big Data Processing,2020,3,26,10,101.0,https://medium.com/big-data-processing/apache-airflow-crash-overview-acfdd63ada6,https://medium.com/@haseeb1431,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209434,209434,"Apache AirflowPlugins, SubDAGs and SLAs",Airflow was built with the intention of allowing its users to extend and customize its functionality through plugins. The most common types of user-created plugins for Airflow are Operators and Hooks,0,M Haseeb Asif,Big Data Processing,2020,4,6,3,1.0,https://medium.com/big-data-processing/apache-airflow-plugins-subdags-and-slas-7f184387c823,https://medium.com/@haseeb1431,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209435,209435,Apache Flink Specifying Keys,KeyBy is one of the mostly used transformation operator for data streams. It is used to partition the data,1,M Haseeb Asif,Big Data Processing,2020,3,14,3,59.0,https://medium.com/big-data-processing/apache-flink-specifying-keys-81b3b651469,https://medium.com/@haseeb1431,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209436,209436,Flink Checkpointing,"State management comes out of the box for Flink and it is considered as the first-class citizen. While Flink abstracts the traditional state complexities for application developers, it needs to do a lot more to provide stateful fault-tolerant applications. It needs to checkpoint the state",0,M Haseeb Asif,Big Data Processing,2020,5,12,2,1.0,https://medium.com/big-data-processing/flink-checkpointing-b58152982c6f,https://medium.com/@haseeb1431,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209472,209472,5 Key Topics of Spark Summit Europe 2016,"One of the tools BigData Republic uses for its large scale data crunching is Apache Spark. While Spark at first was mainly focused on processing large amounts of data in an efficient way, it is continuing to increase support for major machine learning",0,BigData Republic,bigdatarepublic,2016,11,30,5,0.0,https://medium.com/bigdatarepublic/5-key-topics-of-spark-summit-europe-2016-51ef8bf14b6b,https://medium.com/@admin_10849,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209491,209491,Key takeaways from the Scala days keynote,,0,Ruurtjan Pul,bigdatarepublic,2017,6,30,4,0.0,https://medium.com/bigdatarepublic/key-takeaways-from-the-scala-days-keynote-702febe95c3d,https://medium.com/@ruurtjan,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209496,209496,Peeking into the Big Data future: Lessons learned from the DataWorks Summit in Munich,For about a year I have been fully submerged in everything regarding Big Data; working with various tools and techniques throwing a bit of data science in the mix. I realized there is,0,Hans Adriaans,bigdatarepublic,2017,5,31,5,1.0,https://medium.com/bigdatarepublic/peeking-into-the-big-data-future-lessons-learned-from-the-dataworks-summit-in-munich-88b81adbb8e4,https://medium.com/@hans.adriaans,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209590,209590,A simple tool set for data flows,ETLs and Maslows Hammer danger,1,Igor Chtivelband,Billie Engineering Crew,2017,10,18,4,122.0,https://medium.com/billie-finanzratgeber/simple-tool-set-for-data-flows-3eced5560834,https://medium.com/@igor.chtivelband,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209698,209698,Tips and tricks for a good performance data pipeline,,1,Daniele,Data Tech Tips,2019,11,23,2,2.0,https://medium.com/bioinformatics-stuff/tips-and-tricks-for-a-good-performance-data-pipeline-67a10c4d56fc,https://medium.com/@xcloudx8,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209700,209700,Why you should write your own ETL,In this story im going to tell you why and when you need to write your own ETL flow to feed your,1,Daniele,Data Tech Tips,2019,7,8,2,0.0,https://medium.com/bioinformatics-stuff/why-you-should-write-you-own-etl-7ba26bf063bd,https://medium.com/@xcloudx8,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209701,209701,Writing a good ETL flow with NodeJs,Last story was about if its better to write your own ETL flow instead of using any of the tools,1,Daniele,Data Tech Tips,2019,7,27,4,3.0,https://medium.com/bioinformatics-stuff/writing-a-good-etl-flow-with-nodejs-67428ec8b4ac,https://medium.com/@xcloudx8,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209771,209771,Report Dataset Kompetisi Data Engineering#2 Deteksi Kandungan Senyawa Dalam Produk Kopi Nusantara,,1,Ramdhanii,BISA.AI,2020,5,6,4,0.0,https://medium.com/bisa-ai/report-dataset-kompetisi-data-engineering-2-deteksi-kandungan-senyawa-dalam-produk-kopi-a0117026dd2,https://medium.com/@ramdhaniidani,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209772,209772,Report Dataset Kompetisi Data Engineering#3 Dataset Tulisan Tangan Aksara Sunda,,1,Ramdhanii,BISA.AI,2020,5,14,3,1.0,https://medium.com/bisa-ai/report-dataset-kompetisi-data-engineering-3-dataset-tulisan-tangan-aksara-sunda-dfdc7fb35435,https://medium.com/@ramdhaniidani,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
209773,209773,Report Dataset Kompetisi Data Engineering#4 Epileptic Seizure EEG Dataset,,1,Ramdhanii,BISA.AI,2020,5,15,3,0.0,https://medium.com/bisa-ai/report-dataset-kompetisi-data-engineering-4-epileptic-seizure-eeg-dataset-6b4fde4a4de9,https://medium.com/@ramdhaniidani,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
210022,210022,"Easy access to the right data, at the right time",,1,Blendo,Blend your data world,2016,5,31,5,1.0,https://medium.com/blend-your-data/easy-access-to-the-right-data-at-the-right-time-5d583b987529,https://medium.com/@Blendo,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
210105,210105,"Le Big Data, quest-ce que cest au juste ?","Les 3 mtiers du Big Data : Data Scientist, Data Analyst et Data Engineer",0,Quentin Plepl ,Blog Big Datext,2017,1,27,2,5.0,https://medium.com/blog-bigdatext/le-big-data-quest-ce-que-c-est-au-juste-89567c22268e,https://medium.com/@qpleple,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
210257,210257,Airflow to Google App Engine and Back Again,"At Bluecore, weve been using Airflow to simplify some of our most complex data",1,Daniel Jaroslawicz,Bluecore Engineering,2018,11,1,4,59.0,https://medium.com/bluecore-engineering/airflow-to-google-app-engine-and-back-again-ebd1c18a1267,https://medium.com/@daniel.jaroslawicz,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
210258,210258,Airflow: Why is nothing working?,TL;DR Airflows SubDagOperator causes deadlocks,1,Jessica Laughlin,Bluecore Engineering,2018,2,28,5,782.0,https://medium.com/bluecore-engineering/airflow-why-is-nothing-working-f705eb6b7b04,https://medium.com/@jldlaughlin,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
210260,210260,Deciding between Row- and Columnar-Stores | Why We Chose Both,,1,Alexa Griffith,Bluecore Engineering,2020,8,10,8,311.0,https://medium.com/bluecore-engineering/deciding-between-row-and-columnar-stores-why-we-chose-both-3a675dab4087,https://medium.com/@alexagriffith,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
210264,210264,Were All Using Airflow Wrong and How to Fix It,,1,Jessica Laughlin,Bluecore Engineering,2018,8,23,9,3900.0,https://medium.com/bluecore-engineering/were-all-using-airflow-wrong-and-how-to-fix-it-a56f14cb0753,https://medium.com/@jldlaughlin,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
211546,211546,Opportunity On The Bleeding Edge: What is real-time analytics?,,1,Anthony May,Building Ibotta,2019,6,28,5,113.0,https://medium.com/building-ibotta/opportunity-on-the-bleeding-edge-what-is-real-time-analytics-99d502cb1b32,https://medium.com/@anthonymay,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
211756,211756,A Guide to Weather APIs,A ,1,Fred Hoffman,bytehub-ai,2020,8,11,2,1.0,https://medium.com/bytehub-ai/a-guide-to-weather-apis-72f1f04365c8,https://medium.com/@frederick.j.hoffman,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
